ClassID,MHP_LV,MHP_CON,MSP_LV,MSP_INT,ATK,ATK_STR,DEF,HR,HR_DEX,DR,DR_DEX,CRTHR_DEX,CRTHR,CRTDR_DEX,CRTDR
1155,49652,26901,59479,32917,0,1155,0,11088,0,0,2308,1473,0,0,13896
1156,49694,26924,59530,32946,0,1156,0,11097,0,0,2310,1475,0,0,13908
1157,49737,26947,59582,32974,0,1157,0,11107,0,0,2312,1476,0,0,13920
1158,49780,26970,59633,33003,0,1158,0,11116,0,0,2314,1477,0,0,13932
1159,49823,26994,59684,33031,0,1159,0,11126,0,0,2316,1478,0,0,13944
1160,49865,27017,59736,33060,0,1160,0,11136,0,0,2318,1480,0,0,13956
1161,49908,27040,59787,33088,0,1161,0,11145,0,0,2320,1481,0,0,13968
1162,49951,27064,59838,33117,0,1162,0,11155,0,0,2322,1482,0,0,13980
1163,49994,27087,59889,33145,0,1163,0,11164,0,0,2324,1484,0,0,13992
1164,50036,27110,59941,33174,0,1164,0,11174,0,0,2326,1485,0,0,14004
1165,50079,27133,59992,33202,0,1165,0,11184,0,0,2328,1486,0,0,14016
1166,50122,27157,60043,33231,0,1166,0,11193,0,0,2330,1487,0,0,14028
1167,50165,27180,60095,33259,0,1167,0,11203,0,0,2332,1489,0,0,14040
1168,50207,27203,60146,33288,0,1168,0,11212,0,0,2334,1490,0,0,14052
1169,50250,27227,60197,33316,0,1169,0,11222,0,0,2336,1491,0,0,14064
1170,50293,27250,60249,33345,0,1170,0,11232,0,0,2338,1492,0,0,14076
1171,50336,27273,60300,33373,0,1171,0,11241,0,0,2340,1494,0,0,14088
1172,50378,27296,60351,33402,0,1172,0,11251,0,0,2342,1495,0,0,14100
1173,50421,27320,60402,33430,0,1173,0,11260,0,0,2344,1496,0,0,14112
1174,50464,27343,60454,33459,0,1174,0,11270,0,0,2346,1498,0,0,14124
1175,50507,27366,60505,33487,0,1175,0,11280,0,0,2348,1499,0,0,14136
1176,50549,27390,60556,33516,0,1176,0,11289,0,0,2350,1500,0,0,14148
1177,50592,27413,60608,33544,0,1177,0,11299,0,0,2352,1501,0,0,14160
1178,50635,27436,60659,33573,0,1178,0,11308,0,0,2354,1503,0,0,14172
1179,50678,27460,60710,33601,0,1179,0,11318,0,0,2356,1504,0,0,14184
1180,50720,27483,60762,33630,0,1180,0,11328,0,0,2358,1505,0,0,14196
1181,50763,27506,60813,33658,0,1181,0,11337,0,0,2360,1507,0,0,14208
1182,50806,27529,60864,33687,0,1182,0,11347,0,0,2362,1508,0,0,14220
1183,50849,27553,60915,33715,0,1183,0,11356,0,0,2364,1509,0,0,14232
1184,50891,27576,60967,33744,0,1184,0,11366,0,0,2366,1510,0,0,14244
1185,50934,27599,61018,33772,0,1185,0,11376,0,0,2368,1512,0,0,14256
1186,50977,27623,61069,33801,0,1186,0,11385,0,0,2370,1513,0,0,14268
1187,51020,27646,61121,33829,0,1187,0,11395,0,0,2372,1514,0,0,14280
1188,51062,27669,61172,33858,0,1188,0,11404,0,0,2374,1515,0,0,14292
1189,51105,27692,61223,33886,0,1189,0,11414,0,0,2376,1517,0,0,14304
1190,51148,27716,61275,33915,0,1190,0,11424,0,0,2378,1518,0,0,14316
1191,51191,27739,61326,33943,0,1191,0,11433,0,0,2380,1519,0,0,14328
1192,51233,27762,61377,33972,0,1192,0,11443,0,0,2382,1521,0,0,14340
1193,51276,27786,61428,34000,0,1193,0,11452,0,0,2384,1522,0,0,14352
1194,51319,27809,61480,34029,0,1194,0,11462,0,0,2386,1523,0,0,14364
1195,51362,27832,61531,34057,0,1195,0,11472,0,0,2388,1524,0,0,14376
1196,51404,27855,61582,34086,0,1196,0,11481,0,0,2390,1526,0,0,14388
1197,51447,27879,61634,34114,0,1197,0,11491,0,0,2392,1527,0,0,14400
1198,51490,27902,61685,34143,0,1198,0,11500,0,0,2394,1528,0,0,14412
1199,51533,27925,61736,34171,0,1199,0,11510,0,0,2396,1529,0,0,14424
1200,51575,27949,61788,34200,0,1200,0,11520,0,0,2398,1531,0,0,14436
1201,51618,27972,61839,34228,0,1201,0,11529,0,0,2400,1532,0,0,14448
1202,51661,27995,61890,34257,0,1202,0,11539,0,0,2402,1533,0,0,14460
1203,51704,28019,61941,34285,0,1203,0,11548,0,0,2404,1535,0,0,14472
1204,51746,28042,61993,34314,0,1204,0,11558,0,0,2406,1536,0,0,14484
1205,51789,28065,62044,34342,0,1205,0,11568,0,0,2408,1537,0,0,14496
1206,51832,28088,62095,34371,0,1206,0,11577,0,0,2410,1538,0,0,14508
1207,51875,28112,62147,34399,0,1207,0,11587,0,0,2412,1540,0,0,14520
1208,51917,28135,62198,34428,0,1208,0,11596,0,0,2414,1541,0,0,14532
1209,51960,28158,62249,34456,0,1209,0,11606,0,0,2416,1542,0,0,14544
1210,52003,28182,62301,34485,0,1210,0,11616,0,0,2418,1543,0,0,14556
1211,52046,28205,62352,34513,0,1211,0,11625,0,0,2420,1545,0,0,14568
1212,52088,28228,62403,34542,0,1212,0,11635,0,0,2422,1546,0,0,14580
1213,52131,28251,62454,34570,0,1213,0,11644,0,0,2424,1547,0,0,14592
1214,52174,28275,62506,34599,0,1214,0,11654,0,0,2426,1549,0,0,14604
1215,52217,28298,62557,34627,0,1215,0,11664,0,0,2428,1550,0,0,14616
1216,52259,28321,62608,34656,0,1216,0,11673,0,0,2430,1551,0,0,14628
1217,52302,28345,62660,34684,0,1217,0,11683,0,0,2432,1552,0,0,14640
1218,52345,28368,62711,34713,0,1218,0,11692,0,0,2434,1554,0,0,14652
1219,52388,28391,62762,34741,0,1219,0,11702,0,0,2436,1555,0,0,14664
1220,52430,28414,62814,34770,0,1220,0,11712,0,0,2438,1556,0,0,14676
1221,52473,28438,62865,34798,0,1221,0,11721,0,0,2440,1557,0,0,14688
1222,52516,28461,62916,34827,0,1222,0,11731,0,0,2442,1559,0,0,14700
1223,52559,28484,62967,34855,0,1223,0,11740,0,0,2444,1560,0,0,14712
1224,52601,28508,63019,34884,0,1224,0,11750,0,0,2446,1561,0,0,14724
1225,52644,28531,63070,34912,0,1225,0,11760,0,0,2448,1563,0,0,14736
1226,52687,28554,63121,34941,0,1226,0,11769,0,0,2450,1564,0,0,14748
1227,52730,28577,63173,34969,0,1227,0,11779,0,0,2452,1565,0,0,14760
1228,52772,28601,63224,34998,0,1228,0,11788,0,0,2454,1566,0,0,14772
1229,52815,28624,63275,35026,0,1229,0,11798,0,0,2456,1568,0,0,14784
1230,52858,28647,63327,35055,0,1230,0,11808,0,0,2458,1569,0,0,14796
1231,52901,28671,63378,35083,0,1231,0,11817,0,0,2460,1570,0,0,14808
1232,52943,28694,63429,35112,0,1232,0,11827,0,0,2462,1571,0,0,14820
1233,52986,28717,63480,35140,0,1233,0,11836,0,0,2464,1573,0,0,14832
1234,53029,28741,63532,35169,0,1234,0,11846,0,0,2466,1574,0,0,14844
1235,53072,28764,63583,35197,0,1235,0,11856,0,0,2468,1575,0,0,14856
1236,53114,28787,63634,35226,0,1236,0,11865,0,0,2470,1577,0,0,14868
1237,53157,28810,63686,35254,0,1237,0,11875,0,0,2472,1578,0,0,14880
1238,53200,28834,63737,35283,0,1238,0,11884,0,0,2474,1579,0,0,14892
1239,53243,28857,63788,35311,0,1239,0,11894,0,0,2476,1580,0,0,14904
1240,53285,28880,63840,35340,0,1240,0,11904,0,0,2478,1582,0,0,14916
1241,53328,28904,63891,35368,0,1241,0,11913,0,0,2480,1583,0,0,14928
1242,53371,28927,63942,35397,0,1242,0,11923,0,0,2482,1584,0,0,14940
1243,53414,28950,63993,35425,0,1243,0,11932,0,0,2484,1585,0,0,14952
1244,53456,28973,64045,35454,0,1244,0,11942,0,0,2486,1587,0,0,14964
1245,53499,28997,64096,35482,0,1245,0,11952,0,0,2488,1588,0,0,14976
1246,53542,29020,64147,35511,0,1246,0,11961,0,0,2490,1589,0,0,14988
1247,53585,29043,64199,35539,0,1247,0,11971,0,0,2492,1591,0,0,15000
1248,53627,29067,64250,35568,0,1248,0,11980,0,0,2494,1592,0,0,15012
1249,53670,29090,64301,35596,0,1249,0,11990,0,0,2496,1593,0,0,15024
1250,53713,29113,64353,35625,0,1250,0,12000,0,0,2498,1594,0,0,15036
1251,53756,29136,64404,35653,0,1251,0,12009,0,0,2500,1596,0,0,15048
1252,53798,29160,64455,35682,0,1252,0,12019,0,0,2502,1597,0,0,15060
1253,53841,29183,64506,35710,0,1253,0,12028,0,0,2504,1598,0,0,15072
1254,53884,29206,64558,35739,0,1254,0,12038,0,0,2506,1600,0,0,15084
1255,53927,29230,64609,35767,0,1255,0,12048,0,0,2508,1601,0,0,15096
1256,53969,29253,64660,35796,0,1256,0,12057,0,0,2510,1602,0,0,15108
1257,54012,29276,64712,35824,0,1257,0,12067,0,0,2512,1603,0,0,15120
1258,54055,29300,64763,35853,0,1258,0,12076,0,0,2514,1605,0,0,15132
1259,54098,29323,64814,35881,0,1259,0,12086,0,0,2516,1606,0,0,15144
1260,54140,29346,64866,35910,0,1260,0,12096,0,0,2518,1607,0,0,15156
1261,54183,29369,64917,35938,0,1261,0,12105,0,0,2520,1608,0,0,15168
1262,54226,29393,64968,35967,0,1262,0,12115,0,0,2522,1610,0,0,15180
1263,54269,29416,65019,35995,0,1263,0,12124,0,0,2524,1611,0,0,15192
1264,54311,29439,65071,36024,0,1264,0,12134,0,0,2526,1612,0,0,15204
1265,54354,29463,65122,36052,0,1265,0,12144,0,0,2528,1614,0,0,15216
1266,54397,29486,65173,36081,0,1266,0,12153,0,0,2530,1615,0,0,15228
1267,54440,29509,65225,36109,0,1267,0,12163,0,0,2532,1616,0,0,15240
1268,54482,29532,65276,36138,0,1268,0,12172,0,0,2534,1617,0,0,15252
1269,54525,29556,65327,36166,0,1269,0,12182,0,0,2536,1619,0,0,15264
1270,54568,29579,65379,36195,0,1270,0,12192,0,0,2538,1620,0,0,15276
1271,54611,29602,65430,36223,0,1271,0,12201,0,0,2540,1621,0,0,15288
1272,54653,29626,65481,36252,0,1272,0,12211,0,0,2542,1622,0,0,15300
1273,54696,29649,65532,36280,0,1273,0,12220,0,0,2544,1624,0,0,15312
1274,54739,29672,65584,36309,0,1274,0,12230,0,0,2546,1625,0,0,15324
1275,54782,29695,65635,36337,0,1275,0,12240,0,0,2548,1626,0,0,15336
1276,54824,29719,65686,36366,0,1276,0,12249,0,0,2550,1628,0,0,15348
1277,54867,29742,65738,36394,0,1277,0,12259,0,0,2552,1629,0,0,15360
1278,54910,29765,65789,36423,0,1278,0,12268,0,0,2554,1630,0,0,15372
1279,54953,29789,65840,36451,0,1279,0,12278,0,0,2556,1631,0,0,15384
1280,54995,29812,65892,36480,0,1280,0,12288,0,0,2558,1633,0,0,15396
1281,55038,29835,65943,36508,0,1281,0,12297,0,0,2560,1634,0,0,15408
1282,55081,29858,65994,36537,0,1282,0,12307,0,0,2562,1635,0,0,15420
1283,55124,29882,66045,36565,0,1283,0,12316,0,0,2564,1636,0,0,15432
1284,55166,29905,66097,36594,0,1284,0,12326,0,0,2566,1638,0,0,15444
1285,55209,29928,66148,36622,0,1285,0,12336,0,0,2568,1639,0,0,15456
1286,55252,29952,66199,36651,0,1286,0,12345,0,0,2570,1640,0,0,15468
1287,55295,29975,66251,36679,0,1287,0,12355,0,0,2572,1642,0,0,15480
1288,55337,29998,66302,36708,0,1288,0,12364,0,0,2574,1643,0,0,15492
1289,55380,30022,66353,36736,0,1289,0,12374,0,0,2576,1644,0,0,15504
1290,55423,30045,66405,36765,0,1290,0,12384,0,0,2578,1645,0,0,15516
1291,55466,30068,66456,36793,0,1291,0,12393,0,0,2580,1647,0,0,15528
1292,55508,30091,66507,36822,0,1292,0,12403,0,0,2582,1648,0,0,15540
1293,55551,30115,66558,36850,0,1293,0,12412,0,0,2584,1649,0,0,15552
1294,55594,30138,66610,36879,0,1294,0,12422,0,0,2586,1650,0,0,15564
1295,55637,30161,66661,36907,0,1295,0,12432,0,0,2588,1652,0,0,15576
1296,55679,30185,66712,36936,0,1296,0,12441,0,0,2590,1653,0,0,15588
1297,55722,30208,66764,36964,0,1297,0,12451,0,0,2592,1654,0,0,15600
1298,55765,30231,66815,36993,0,1298,0,12460,0,0,2594,1656,0,0,15612
1299,55808,30254,66866,37021,0,1299,0,12470,0,0,2596,1657,0,0,15624
1300,55850,30278,66918,37050,0,1300,0,12480,0,0,2598,1658,0,0,15636
1301,55893,30301,66969,37078,0,1301,0,12489,0,0,2600,1659,0,0,15648
1302,55936,30324,67020,37107,0,1302,0,12499,0,0,2602,1661,0,0,15660
1303,55979,30348,67071,37135,0,1303,0,12508,0,0,2604,1662,0,0,15672
1304,56021,30371,67123,37164,0,1304,0,12518,0,0,2606,1663,0,0,15684
1305,56064,30394,67174,37192,0,1305,0,12528,0,0,2608,1664,0,0,15696
1306,56107,30417,67225,37221,0,1306,0,12537,0,0,2610,1666,0,0,15708
1307,56150,30441,67277,37249,0,1307,0,12547,0,0,2612,1667,0,0,15720
1308,56192,30464,67328,37278,0,1308,0,12556,0,0,2614,1668,0,0,15732
1309,56235,30487,67379,37306,0,1309,0,12566,0,0,2616,1670,0,0,15744
1310,56278,30511,67431,37335,0,1310,0,12576,0,0,2618,1671,0,0,15756
1311,56321,30534,67482,37363,0,1311,0,12585,0,0,2620,1672,0,0,15768
1312,56363,30557,67533,37392,0,1312,0,12595,0,0,2622,1673,0,0,15780
1313,56406,30581,67584,37420,0,1313,0,12604,0,0,2624,1675,0,0,15792
1314,56449,30604,67636,37449,0,1314,0,12614,0,0,2626,1676,0,0,15804
1315,56492,30627,67687,37477,0,1315,0,12624,0,0,2628,1677,0,0,15816
1316,56534,30650,67738,37506,0,1316,0,12633,0,0,2630,1678,0,0,15828
1317,56577,30674,67790,37534,0,1317,0,12643,0,0,2632,1680,0,0,15840
1318,56620,30697,67841,37563,0,1318,0,12652,0,0,2634,1681,0,0,15852
1319,56663,30720,67892,37591,0,1319,0,12662,0,0,2636,1682,0,0,15864
1320,56705,30744,67944,37620,0,1320,0,12672,0,0,2638,1684,0,0,15876
1321,56748,30767,67995,37648,0,1321,0,12681,0,0,2640,1685,0,0,15888
1322,56791,30790,68046,37677,0,1322,0,12691,0,0,2642,1686,0,0,15900
1323,56834,30813,68097,37705,0,1323,0,12700,0,0,2644,1687,0,0,15912
1324,56876,30837,68149,37734,0,1324,0,12710,0,0,2646,1689,0,0,15924
1325,56919,30860,68200,37762,0,1325,0,12720,0,0,2648,1690,0,0,15936
1326,56962,30883,68251,37791,0,1326,0,12729,0,0,2650,1691,0,0,15948
1327,57005,30907,68303,37819,0,1327,0,12739,0,0,2652,1692,0,0,15960
1328,57047,30930,68354,37848,0,1328,0,12748,0,0,2654,1694,0,0,15972
1329,57090,30953,68405,37876,0,1329,0,12758,0,0,2656,1695,0,0,15984
1330,57133,30976,68457,37905,0,1330,0,12768,0,0,2658,1696,0,0,15996
1331,57176,31000,68508,37933,0,1331,0,12777,0,0,2660,1698,0,0,16008
1332,57218,31023,68559,37962,0,1332,0,12787,0,0,2662,1699,0,0,16020
1333,57261,31046,68610,37990,0,1333,0,12796,0,0,2664,1700,0,0,16032
1334,57304,31070,68662,38019,0,1334,0,12806,0,0,2666,1701,0,0,16044
1335,57347,31093,68713,38047,0,1335,0,12816,0,0,2668,1703,0,0,16056
1336,57389,31116,68764,38076,0,1336,0,12825,0,0,2670,1704,0,0,16068
1337,57432,31139,68816,38104,0,1337,0,12835,0,0,2672,1705,0,0,16080
1338,57475,31163,68867,38133,0,1338,0,12844,0,0,2674,1707,0,0,16092
1339,57518,31186,68918,38161,0,1339,0,12854,0,0,2676,1708,0,0,16104
1340,57560,31209,68970,38190,0,1340,0,12864,0,0,2678,1709,0,0,16116
1341,57603,31233,69021,38218,0,1341,0,12873,0,0,2680,1710,0,0,16128
1342,57646,31256,69072,38247,0,1342,0,12883,0,0,2682,1712,0,0,16140
1343,57689,31279,69123,38275,0,1343,0,12892,0,0,2684,1713,0,0,16152
1344,57731,31303,69175,38304,0,1344,0,12902,0,0,2686,1714,0,0,16164
1345,57774,31326,69226,38332,0,1345,0,12912,0,0,2688,1715,0,0,16176
1346,57817,31349,69277,38361,0,1346,0,12921,0,0,2690,1717,0,0,16188
1347,57860,31372,69329,38389,0,1347,0,12931,0,0,2692,1718,0,0,16200
1348,57902,31396,69380,38418,0,1348,0,12940,0,0,2694,1719,0,0,16212
1349,57945,31419,69431,38446,0,1349,0,12950,0,0,2696,1721,0,0,16224
1350,57988,31442,69483,38475,0,1350,0,12960,0,0,2698,1722,0,0,16236
1351,58031,31466,69534,38503,0,1351,0,12969,0,0,2700,1723,0,0,16248
1352,58073,31489,69585,38532,0,1352,0,12979,0,0,2702,1724,0,0,16260
1353,58116,31512,69636,38560,0,1353,0,12988,0,0,2704,1726,0,0,16272
1354,58159,31535,69688,38589,0,1354,0,12998,0,0,2706,1727,0,0,16284
1355,58202,31559,69739,38617,0,1355,0,13008,0,0,2708,1728,0,0,16296
1356,58244,31582,69790,38646,0,1356,0,13017,0,0,2710,1729,0,0,16308
1357,58287,31605,69842,38674,0,1357,0,13027,0,0,2712,1731,0,0,16320
1358,58330,31629,69893,38703,0,1358,0,13036,0,0,2714,1732,0,0,16332
1359,58373,31652,69944,38731,0,1359,0,13046,0,0,2716,1733,0,0,16344
1360,58415,31675,69996,38760,0,1360,0,13056,0,0,2718,1735,0,0,16356
1361,58458,31698,70047,38788,0,1361,0,13065,0,0,2720,1736,0,0,16368
1362,58501,31722,70098,38817,0,1362,0,13075,0,0,2722,1737,0,0,16380
1363,58544,31745,70149,38845,0,1363,0,13084,0,0,2724,1738,0,0,16392
1364,58586,31768,70201,38874,0,1364,0,13094,0,0,2726,1740,0,0,16404
1365,58629,31792,70252,38902,0,1365,0,13104,0,0,2728,1741,0,0,16416
1366,58672,31815,70303,38931,0,1366,0,13113,0,0,2730,1742,0,0,16428
1367,58715,31838,70355,38959,0,1367,0,13123,0,0,2732,1743,0,0,16440
1368,58757,31862,70406,38988,0,1368,0,13132,0,0,2734,1745,0,0,16452
1369,58800,31885,70457,39016,0,1369,0,13142,0,0,2736,1746,0,0,16464
1370,58843,31908,70509,39045,0,1370,0,13152,0,0,2738,1747,0,0,16476
1371,58886,31931,70560,39073,0,1371,0,13161,0,0,2740,1749,0,0,16488
1372,58928,31955,70611,39102,0,1372,0,13171,0,0,2742,1750,0,0,16500
1373,58971,31978,70662,39130,0,1373,0,13180,0,0,2744,1751,0,0,16512
1374,59014,32001,70714,39159,0,1374,0,13190,0,0,2746,1752,0,0,16524
1375,59057,32025,70765,39187,0,1375,0,13200,0,0,2748,1754,0,0,16536
1376,59099,32048,70816,39216,0,1376,0,13209,0,0,2750,1755,0,0,16548
1377,59142,32071,70868,39244,0,1377,0,13219,0,0,2752,1756,0,0,16560
1378,59185,32094,70919,39273,0,1378,0,13228,0,0,2754,1757,0,0,16572
1379,59228,32118,70970,39301,0,1379,0,13238,0,0,2756,1759,0,0,16584
1380,59270,32141,71022,39330,0,1380,0,13248,0,0,2758,1760,0,0,16596
1381,59313,32164,71073,39358,0,1381,0,13257,0,0,2760,1761,0,0,16608
1382,59356,32188,71124,39387,0,1382,0,13267,0,0,2762,1763,0,0,16620
1383,59399,32211,71175,39415,0,1383,0,13276,0,0,2764,1764,0,0,16632
1384,59441,32234,71227,39444,0,1384,0,13286,0,0,2766,1765,0,0,16644
1385,59484,32257,71278,39472,0,1385,0,13296,0,0,2768,1766,0,0,16656
1386,59527,32281,71329,39501,0,1386,0,13305,0,0,2770,1768,0,0,16668
1387,59570,32304,71381,39529,0,1387,0,13315,0,0,2772,1769,0,0,16680
1388,59612,32327,71432,39558,0,1388,0,13324,0,0,2774,1770,0,0,16692
1389,59655,32351,71483,39586,0,1389,0,13334,0,0,2776,1771,0,0,16704
1390,59698,32374,71535,39615,0,1390,0,13344,0,0,2778,1773,0,0,16716
1391,59741,32397,71586,39643,0,1391,0,13353,0,0,2780,1774,0,0,16728
1392,59783,32421,71637,39672,0,1392,0,13363,0,0,2782,1775,0,0,16740
1393,59826,32444,71688,39700,0,1393,0,13372,0,0,2784,1777,0,0,16752
1394,59869,32467,71740,39729,0,1394,0,13382,0,0,2786,1778,0,0,16764
1395,59912,32490,71791,39757,0,1395,0,13392,0,0,2788,1779,0,0,16776
1396,59954,32514,71842,39786,0,1396,0,13401,0,0,2790,1780,0,0,16788
1397,59997,32537,71894,39814,0,1397,0,13411,0,0,2792,1782,0,0,16800
1398,60040,32560,71945,39843,0,1398,0,13420,0,0,2794,1783,0,0,16812
1399,60083,32584,71996,39871,0,1399,0,13430,0,0,2796,1784,0,0,16824
1400,60125,32607,72048,39900,0,1400,0,13440,0,0,2798,1785,0,0,16836
1401,60168,32630,72099,39928,0,1401,0,13449,0,0,2800,1787,0,0,16848
1402,60211,32653,72150,39957,0,1402,0,13459,0,0,2802,1788,0,0,16860
1403,60254,32677,72201,39985,0,1403,0,13468,0,0,2804,1789,0,0,16872
1404,60296,32700,72253,40014,0,1404,0,13478,0,0,2806,1791,0,0,16884
1405,60339,32723,72304,40042,0,1405,0,13488,0,0,2808,1792,0,0,16896
1406,60382,32747,72355,40071,0,1406,0,13497,0,0,2810,1793,0,0,16908
1407,60425,32770,72407,40099,0,1407,0,13507,0,0,2812,1794,0,0,16920
1408,60467,32793,72458,40128,0,1408,0,13516,0,0,2814,1796,0,0,16932
1409,60510,32816,72509,40156,0,1409,0,13526,0,0,2816,1797,0,0,16944
1410,60553,32840,72561,40185,0,1410,0,13536,0,0,2818,1798,0,0,16956
1411,60596,32863,72612,40213,0,1411,0,13545,0,0,2820,1800,0,0,16968
1412,60638,32886,72663,40242,0,1412,0,13555,0,0,2822,1801,0,0,16980
1413,60681,32910,72714,40270,0,1413,0,13564,0,0,2824,1802,0,0,16992
1414,60724,32933,72766,40299,0,1414,0,13574,0,0,2826,1803,0,0,17004
1415,60767,32956,72817,40327,0,1415,0,13584,0,0,2828,1805,0,0,17016
1416,60809,32979,72868,40356,0,1416,0,13593,0,0,2830,1806,0,0,17028
1417,60852,33003,72920,40384,0,1417,0,13603,0,0,2832,1807,0,0,17040
1418,60895,33026,72971,40413,0,1418,0,13612,0,0,2834,1808,0,0,17052
1419,60938,33049,73022,40441,0,1419,0,13622,0,0,2836,1810,0,0,17064
1420,60980,33073,73074,40470,0,1420,0,13632,0,0,2838,1811,0,0,17076
1421,61023,33096,73125,40498,0,1421,0,13641,0,0,2840,1812,0,0,17088
1422,61066,33119,73176,40527,0,1422,0,13651,0,0,2842,1814,0,0,17100
1423,61109,33143,73227,40555,0,1423,0,13660,0,0,2844,1815,0,0,17112
1424,61151,33166,73279,40584,0,1424,0,13670,0,0,2846,1816,0,0,17124
1425,61194,33189,73330,40612,0,1425,0,13680,0,0,2848,1817,0,0,17136
1426,61237,33212,73381,40641,0,1426,0,13689,0,0,2850,1819,0,0,17148
1427,61280,33236,73433,40669,0,1427,0,13699,0,0,2852,1820,0,0,17160
1428,61322,33259,73484,40698,0,1428,0,13708,0,0,2854,1821,0,0,17172
1429,61365,33282,73535,40726,0,1429,0,13718,0,0,2856,1822,0,0,17184
1430,61408,33306,73587,40755,0,1430,0,13728,0,0,2858,1824,0,0,17196
1431,61451,33329,73638,40783,0,1431,0,13737,0,0,2860,1825,0,0,17208
1432,61493,33352,73689,40812,0,1432,0,13747,0,0,2862,1826,0,0,17220
1433,61536,33375,73740,40840,0,1433,0,13756,0,0,2864,1828,0,0,17232
1434,61579,33399,73792,40869,0,1434,0,13766,0,0,2866,1829,0,0,17244
1435,61622,33422,73843,40897,0,1435,0,13776,0,0,2868,1830,0,0,17256
1436,61664,33445,73894,40926,0,1436,0,13785,0,0,2870,1831,0,0,17268
1437,61707,33469,73946,40954,0,1437,0,13795,0,0,2872,1833,0,0,17280
1438,61750,33492,73997,40983,0,1438,0,13804,0,0,2874,1834,0,0,17292
1439,61793,33515,74048,41011,0,1439,0,13814,0,0,2876,1835,0,0,17304
1440,61835,33538,74100,41040,0,1440,0,13824,0,0,2878,1836,0,0,17316
1441,61878,33562,74151,41068,0,1441,0,13833,0,0,2880,1838,0,0,17328
1442,61921,33585,74202,41097,0,1442,0,13843,0,0,2882,1839,0,0,17340
1443,61964,33608,74253,41125,0,1443,0,13852,0,0,2884,1840,0,0,17352
1444,62006,33632,74305,41154,0,1444,0,13862,0,0,2886,1842,0,0,17364
1445,62049,33655,74356,41182,0,1445,0,13872,0,0,2888,1843,0,0,17376
1446,62092,33678,74407,41211,0,1446,0,13881,0,0,2890,1844,0,0,17388
1447,62135,33702,74459,41239,0,1447,0,13891,0,0,2892,1845,0,0,17400
1448,62177,33725,74510,41268,0,1448,0,13900,0,0,2894,1847,0,0,17412
1449,62220,33748,74561,41296,0,1449,0,13910,0,0,2896,1848,0,0,17424
1450,62263,33771,74613,41325,0,1450,0,13920,0,0,2898,1849,0,0,17436
1451,62306,33795,74664,41353,0,1451,0,13929,0,0,2900,1850,0,0,17448
1452,62348,33818,74715,41382,0,1452,0,13939,0,0,2902,1852,0,0,17460
1453,62391,33841,74766,41410,0,1453,0,13948,0,0,2904,1853,0,0,17472
1454,62434,33865,74818,41439,0,1454,0,13958,0,0,2906,1854,0,0,17484
1455,62477,33888,74869,41467,0,1455,0,13968,0,0,2908,1856,0,0,17496
1456,62519,33911,74920,41496,0,1456,0,13977,0,0,2910,1857,0,0,17508
1457,62562,33934,74972,41524,0,1457,0,13987,0,0,2912,1858,0,0,17520
1458,62605,33958,75023,41553,0,1458,0,13996,0,0,2914,1859,0,0,17532
1459,62648,33981,75074,41581,0,1459,0,14006,0,0,2916,1861,0,0,17544
1460,62690,34004,75126,41610,0,1460,0,14016,0,0,2918,1862,0,0,17556
1461,62733,34028,75177,41638,0,1461,0,14025,0,0,2920,1863,0,0,17568
1462,62776,34051,75228,41667,0,1462,0,14035,0,0,2922,1864,0,0,17580
1463,62819,34074,75279,41695,0,1463,0,14044,0,0,2924,1866,0,0,17592
1464,62861,34097,75331,41724,0,1464,0,14054,0,0,2926,1867,0,0,17604
1465,62904,34121,75382,41752,0,1465,0,14064,0,0,2928,1868,0,0,17616
1466,62947,34144,75433,41781,0,1466,0,14073,0,0,2930,1870,0,0,17628
1467,62990,34167,75485,41809,0,1467,0,14083,0,0,2932,1871,0,0,17640
1468,63032,34191,75536,41838,0,1468,0,14092,0,0,2934,1872,0,0,17652
1469,63075,34214,75587,41866,0,1469,0,14102,0,0,2936,1873,0,0,17664
1470,63118,34237,75639,41895,0,1470,0,14112,0,0,2938,1875,0,0,17676
1471,63161,34260,75690,41923,0,1471,0,14121,0,0,2940,1876,0,0,17688
1472,63203,34284,75741,41952,0,1472,0,14131,0,0,2942,1877,0,0,17700
1473,63246,34307,75792,41980,0,1473,0,14140,0,0,2944,1878,0,0,17712
1474,63289,34330,75844,42009,0,1474,0,14150,0,0,2946,1880,0,0,17724
1475,63332,34354,75895,42037,0,1475,0,14160,0,0,2948,1881,0,0,17736
1476,63374,34377,75946,42066,0,1476,0,14169,0,0,2950,1882,0,0,17748
1477,63417,34400,75998,42094,0,1477,0,14179,0,0,2952,1884,0,0,17760
1478,63460,34424,76049,42123,0,1478,0,14188,0,0,2954,1885,0,0,17772
1479,63503,34447,76100,42151,0,1479,0,14198,0,0,2956,1886,0,0,17784
1480,63545,34470,76152,42180,0,1480,0,14208,0,0,2958,1887,0,0,17796
1481,63588,34493,76203,42208,0,1481,0,14217,0,0,2960,1889,0,0,17808
1482,63631,34517,76254,42237,0,1482,0,14227,0,0,2962,1890,0,0,17820
1483,63674,34540,76305,42265,0,1483,0,14236,0,0,2964,1891,0,0,17832
1484,63716,34563,76357,42294,0,1484,0,14246,0,0,2966,1892,0,0,17844
